Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude,Author
string,time,discrete,discrete,continuous,continuous,discrete,discrete,string,continuous,continuous,continuous,continuous,continuous,discrete,continuous,continuous,discrete
meta title=True,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta
"#IndianJokerMedia
Indian media reported that clashes broke out in Gulshan-e-Bagh area of ​​Karachi.
@ThePakWarriors 
@TeamBhatti 
@Arifsawabi 
@AliIrfan_3 https://t.co/8UgmLnvJFE",2020-10-23 11:08:34,en,,1.0,8.0,,عارف,,26761.0,5162.0,1175.0,1016.0,0.0,False,,,@Arifsawabi
"#IndianJokerMedia
Tribune Fact Check: Indian media manufactures 'Karachi civil war'
The viral footage and fake news stories another attempt by Indian media to spread disinformation
@Im_NJA https://t.co/GT3PURszNu",2020-10-23 11:08:26,en,PK,1.0,18.0,,NåJééb Ahméd🖤🇹🇷🇵🇰,"#WeAreEnglandCricket 🇬🇧💯🖤
Admin @TheTeamPatriot 🇵🇰⚔️
#HospitalityManagmentStudent🎓👔👕🕶✍ #Pithmian✌🏻
#Libra ⚖ 
Live your Life as you'll die tomarrow!!",15317.0,4534.0,1231.0,938.0,1.0,False,,,@Im_NJA
"#IndianJokerMedia
ISLAMABAD: The video of so called ‘cross border strike’, being played by Indian media is an attempt to make its people fool as it has been available on YouTube since September 23, 2016.   
@Ra_Anila 
@Riz_PTI 
@Wa_q_2 
@QadeerM54304838 
@t_01617 
@najam2060 https://t.co/EsyYQPK92Z",2020-10-23 11:08:23,en,,4.0,7.0,,Anila,"@PatriotsOffice
@ThePakWarriors",23096.0,2755.0,886.0,924.0,0.0,False,,,@Ra_Anila
"#IndianJokerMedia

This lie was ridiculed by the Indian media all over the world yesterday and today and it was called the most false media in the world.

@ThePakWarriors 
@TeamBhatti 
@Arifsawabi 
@AliIrfan_4 https://t.co/Fn7hwYgCtY",2020-10-23 11:08:11,en,,1.0,11.0,,عارف,,26761.0,5162.0,1175.0,1016.0,0.0,False,,,@Arifsawabi
"Indian media has gone mad, international media has also called Indian media mentally ill, according to reports, India's propaganda of civil war in Karachi has exposed the ugly face of India all over the world.
#IndianJokerMedia
@SaraikyChokra 
@TeamPakWarrior https://t.co/AQ2HyFa3SB",2020-10-23 11:07:59,en,,2.0,9.0,,Maaz Arshad,I am proud to be a Muslim and a Pakistani🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰,1172.0,101.0,579.0,528.0,0.0,False,,,@Ranamaazarshad
"#IndianJokerMedia
One user took the Indian media's fantasies a bit further, saying ""Captain America"" had also been seen fighting on the streets of Karachi.
@Im_NJA https://t.co/tjXF2tg9AU",2020-10-23 11:07:57,en,PK,3.0,13.0,,NåJééb Ahméd🖤🇹🇷🇵🇰,"#WeAreEnglandCricket 🇬🇧💯🖤
Admin @TheTeamPatriot 🇵🇰⚔️
#HospitalityManagmentStudent🎓👔👕🕶✍ #Pithmian✌🏻
#Libra ⚖ 
Live your Life as you'll die tomarrow!!",15317.0,4534.0,1231.0,938.0,1.0,False,,,@Im_NJA
"#IndianJokerMedia
The Indian media has always fooled its people. https://t.co/qJ0ywE9nAH",2020-10-23 11:07:51,en,,1.0,2.0,,🍁 Muqaddas Fatima 🍁,,6283.0,12235.0,306.0,604.0,0.0,False,,,@main_shaam_si
"#IndianJokerMedia

The Indian media has been running its stupid wish by making news that clashes have started between the two sides in Karachi.
@ThePakWarriors
@TeamBhatti 
@Arifsawabi https://t.co/ujPaMi62fF",2020-10-23 11:07:43,en,,2.0,7.0,,عارف,,26761.0,5162.0,1175.0,1016.0,0.0,False,,,@Arifsawabi
"Stupidity always end on indian media

#IndianJokerMedia https://t.co/5SyVuSSZCP",2020-10-23 11:07:32,en,,0.0,3.0,,Engr Tayyab Bukhari,,726.0,47.0,255.0,166.0,0.0,False,,,@EngrTayyabBukh1
"Indian media broke its own record of false propaganda against Pakistan, India spread such news that it became a joke on social media.
#IndianJokarMedia
@ThePakWarriors 
@TeamBhatti 
@AliIrfan_4 
@Arifsawabi https://t.co/WNd5ZnhHHC",2020-10-23 11:07:28,en,,2.0,6.0,,عارف,,26761.0,5162.0,1175.0,1016.0,0.0,False,,,@Arifsawabi
"#IndianJokerMedia
The Pakistani Twitter community had a field day mocking and ridiculing Indian media after it was discovered that even established media outlets across the border had been peddling fake news about an imaginary civil war in Karachi.
@Riz_PTI 
@Wa_q_s 
@t_01617 https://t.co/wQ3lp9RY4L",2020-10-23 11:07:27,en,,4.0,8.0,,Anila,"@PatriotsOffice
@ThePakWarriors",23096.0,2755.0,886.0,924.0,0.0,False,,,@Ra_Anila
"#IndianJokerMedia
@AftabAftabaffi 
@ThePakWarriors 
Indian media surprisingly notorious in spreading fake information and spreading propaganda with some elements to malign other countries https://t.co/xM4oOJIfi0",2020-10-23 11:07:06,en,,1.0,33.0,,Aftab Ahmad,,5025.0,8769.0,256.0,159.0,0.0,False,,,@AftabAftabaffi
"#IndianJokerMedia
fake indian media
Indian media ridiculed widely for outlandish stories about 'civil war' in Karachi

@TeamPakWarrior
@patriot_ujii",2020-10-23 11:07:00,en,,4.0,28.0,,🇵🇰 اجالہ رضاء🍂,"Senior Deputy Head at  @teampakwarriors
biologist 
chemist 
art &craft 
support IK pakistan & army  😍😇✌
love to irritate my love ones ♡
true patriot😝",39493.0,12576.0,3229.0,3554.0,0.0,False,,,@patriot_ujii
"Interestingly, on the one hand, there is no area in Karachi called 'Gulshan Bagh', and how could it happen because 'Gulshan' and 'Bagh' have the same meaning, that is why such a stupid name is biased. Only the Indian media could understand.
#IndianJokerMedia
@SaraikyChokra",2020-10-23 11:06:55,en,,3.0,25.0,,Maaz Arshad,I am proud to be a Muslim and a Pakistani🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰,1172.0,101.0,579.0,528.0,0.0,False,,,@Ranamaazarshad
"#IndianJokerMedia
Even non-Pakistanis couldn't help but call out the Indian media for spreading lies
@Im_NJA https://t.co/bJGhz4mc8P",2020-10-23 11:06:45,en,PK,5.0,24.0,,NåJééb Ahméd🖤🇹🇷🇵🇰,"#WeAreEnglandCricket 🇬🇧💯🖤
Admin @TheTeamPatriot 🇵🇰⚔️
#HospitalityManagmentStudent🎓👔👕🕶✍ #Pithmian✌🏻
#Libra ⚖ 
Live your Life as you'll die tomarrow!!",15317.0,4534.0,1231.0,938.0,1.0,False,,,@Im_NJA
"Minister for Human Rights Dr Shireen Mazari said the Indian media was in “hyper drive with fake news on Pakistan” and regretted that it was “unfortunate that Twitter is [deliberately ignoring it].”
#IndianJokerMedia",2020-10-23 11:06:44,en,,7.0,17.0,,Jamshaid Chattha,|Supervisor @PatriotsOffice |Backup Account @TP_28P| https://t.co/YPAIgdiSfn,21246.0,6675.0,3789.0,3546.0,0.0,False,,,@economist_alii
"Indian media best comedy show 

#IndianJokerMedia https://t.co/E7cCUj1pxK",2020-10-23 11:06:42,en,,1.0,8.0,,Engr Tayyab Bukhari,,726.0,47.0,255.0,166.0,0.0,False,,,@EngrTayyabBukh1
"This lie was ridiculed by the Indian media all over the world yesterday and today
@9sajid9
@TeamPakWarrior
#IndianJokerMedia https://t.co/hAmHiZaKDJ",2020-10-23 11:06:42,en,,5.0,34.0,,Sajid Nawaz,‏‏Members Of Social Media Teams ‎@D_Insafians ‎@ThePakWarriors &TeamIK فالو بیک ضرور ملے گا سب کو ابھی لمٹ لگی ہے,29869.0,2694.0,1294.0,1252.0,1.0,False,,,@9sajid9
"The Indian media continued to run this foolish desire by making it news Clashes have broken out between the two sides in Karachi
@9sajid9
@TeamPakWarrior
#IndianJokerMedia https://t.co/DKWNs7p0x7",2020-10-23 11:06:31,en,,3.0,20.0,,Sajid Nawaz,‏‏Members Of Social Media Teams ‎@D_Insafians ‎@ThePakWarriors &TeamIK فالو بیک ضرور ملے گا سب کو ابھی لمٹ لگی ہے,29869.0,2694.0,1294.0,1252.0,1.0,False,,,@9sajid9
"The unleashing of Indian media did not go unnoticed, as Michael Kugelman, deputy director at @AsiaProgram &amp; South Asia senior associate @TheWilsonCenter in a tweet pointed that Indian disinformation accounts were exploiting Pakistan’s current political crisis, 
#IndianJokerMedia",2020-10-23 11:06:30,en,,0.0,4.0,,Jamshaid Chattha,|Supervisor @PatriotsOffice |Backup Account @TP_28P| https://t.co/YPAIgdiSfn,21246.0,6675.0,3789.0,3546.0,0.0,False,,,@economist_alii
"The world's leading scientists have declared it impossible to cure insane Indian media in this world. 

Hearing this, Modi's big announcement: 

""We will cure our insane Indian media by going to the moon.""
🤣😝😂
#IndianJokerMedia
@SaraikyChokra 
@PMOIndia",2020-10-23 11:06:20,en,,0.0,2.0,,Maaz Arshad,I am proud to be a Muslim and a Pakistani🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰,1172.0,101.0,579.0,528.0,0.0,False,,,@Ranamaazarshad
"Indian media broke its own record of false propaganda against Pakistan
@9sajid9
@TeamPakWarrior
#IndianJokerMedia https://t.co/uUazWycvr9",2020-10-23 11:06:08,en,,2.0,28.0,,Sajid Nawaz,‏‏Members Of Social Media Teams ‎@D_Insafians ‎@ThePakWarriors &TeamIK فالو بیک ضرور ملے گا سب کو ابھی لمٹ لگی ہے,29869.0,2694.0,1294.0,1252.0,1.0,False,,,@9sajid9
"#IndianMedia being recognized globally.

#India #FakeNewsMedia 

https://t.co/G9wrK1yONd",2020-10-23 11:06:01,en,,0.0,0.0,,Green Shirt Batman,🏏 Cricket & Politics 🏛,1198.0,110.0,11.0,6.0,0.0,False,,,@T20_Vigilante
"#IndianJokerMedia
fake indian media

The Pakistani Twitter community had a field day mocking and ridiculing Indian media that even established media outlets across the border had been peddling fake news about an imaginary civil war in Karachi. 
@TeamPakWarrior
@patriot_ujii",2020-10-23 11:06:00,en,,11.0,63.0,,🇵🇰 اجالہ رضاء🍂,"Senior Deputy Head at  @teampakwarriors
biologist 
chemist 
art &craft 
support IK pakistan & army  😍😇✌
love to irritate my love ones ♡
true patriot😝",39493.0,12576.0,3229.0,3554.0,0.0,False,,,@patriot_ujii
"India's lies against Pakistan were ridiculed by the Indian media all over the world yesterday and today and it was termed as the most false media in the world. Indians should take a little water and drown in shame.
#IndianJokerMedia
@SaraikyChokra https://t.co/BcL1pihWsz",2020-10-23 11:05:47,en,,0.0,13.0,,Maaz Arshad,I am proud to be a Muslim and a Pakistani🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰,1172.0,101.0,579.0,528.0,0.0,False,,,@Ranamaazarshad
"Established Indian news channel CNN News 18 claimed that the army had taken over all police stations in Karachi
@9sajid9
@TeamPakWarrior
#IndianJokerMedia https://t.co/vgKnfMF5Kj",2020-10-23 11:05:42,en,,2.0,21.0,,Sajid Nawaz,‏‏Members Of Social Media Teams ‎@D_Insafians ‎@ThePakWarriors &TeamIK فالو بیک ضرور ملے گا سب کو ابھی لمٹ لگی ہے,29869.0,2694.0,1294.0,1252.0,1.0,False,,,@9sajid9
"The Indian media tried hard to appease its own consumers and to create a diversion from its human rights abuses in occupied Kashmir.
#IndianJokerMedia",2020-10-23 11:05:37,en,,0.0,5.0,,Jamshaid Chattha,|Supervisor @PatriotsOffice |Backup Account @TP_28P| https://t.co/YPAIgdiSfn,21246.0,6675.0,3789.0,3546.0,0.0,False,,,@economist_alii
"Rather than reporting on humanitarian crisis in IIOJK, the Indian media chooses to spread fake and sensational news about Pakistan to detract from core issues
#IndianJokerMedia",2020-10-23 11:05:23,en,,0.0,4.0,,Jamshaid Chattha,|Supervisor @PatriotsOffice |Backup Account @TP_28P| https://t.co/YPAIgdiSfn,21246.0,6675.0,3789.0,3546.0,0.0,False,,,@economist_alii
"All Indian media knows, is to spread lies.

 #IndianJokerMedia https://t.co/dRApg23I6X",2020-10-23 11:05:16,en,,0.0,3.0,,Fatima Naqvi,"🎤🎶📷🎨🖌️🗿💄♌
I Follow 🔙",236.0,9.0,59.0,42.0,0.0,False,,,@fatimanaqvi1218
"#IndianJokerMedia
Indian media seem to be living in fake world if lies.
@__SaraCh https://t.co/A2Tlat120s",2020-10-23 11:05:13,en,,2.0,7.0,,Sara Chaudhry...,___ @Imrankhanpti,21411.0,4669.0,1433.0,1453.0,0.0,False,,,@__SaraCh
"Needless to say that Indian media continues to hit new lows,” he said, when asked to respond over the series of fake news flashed as breaking news across the Indian media about a “civil war in Pakistan”.
#IndianJokerMedia",2020-10-23 11:05:04,en,,0.0,2.0,,Jamshaid Chattha,|Supervisor @PatriotsOffice |Backup Account @TP_28P| https://t.co/YPAIgdiSfn,21246.0,6675.0,3789.0,3546.0,0.0,False,,,@economist_alii
"#IndianJokerMedia
fake indian media
Indian media manufactured an entire civil war complete with pitched gun battles between rival forces, bombings and an imaginary area in Karachi called, quite ridiculously, 'Gulshan-e-Bagh'

@TeamPakWarrior
@patriot_ujii",2020-10-23 11:05:00,en,,1.0,7.0,,🇵🇰 اجالہ رضاء🍂,"Senior Deputy Head at  @teampakwarriors
biologist 
chemist 
art &craft 
support IK pakistan & army  😍😇✌
love to irritate my love ones ♡
true patriot😝",39493.0,12576.0,3229.0,3554.0,0.0,False,,,@patriot_ujii
"#IndianJokerMedia
fake indian media
An advocate of the Indian Supreme Court said that an army-police clash had broken out, adding that that many officers had died.

@TeamPakWarrior
@patriot_ujii",2020-10-23 11:05:00,en,,0.0,8.0,,🇵🇰 اجالہ رضاء🍂,"Senior Deputy Head at  @teampakwarriors
biologist 
chemist 
art &craft 
support IK pakistan & army  😍😇✌
love to irritate my love ones ♡
true patriot😝",39493.0,12576.0,3229.0,3554.0,0.0,False,,,@patriot_ujii
#IndianJokerMedia Stupid Indian media think they can fool the world by spreading lies. https://t.co/1YkzCF98Ml,2020-10-23 11:04:41,en,,0.0,2.0,,Saad,🇵🇰,8523.0,1.0,39.0,93.0,0.0,False,,,@saadkhaan_1
"The worst example of yellow journalism in the 21st century is the Indian media
@9sajid9
@TeamPakWarrior
#IndianJokerMedia https://t.co/chcNXbfP3L",2020-10-23 11:04:23,en,,2.0,15.0,,Sajid Nawaz,‏‏Members Of Social Media Teams ‎@D_Insafians ‎@ThePakWarriors &TeamIK فالو بیک ضرور ملے گا سب کو ابھی لمٹ لگی ہے,29869.0,2694.0,1294.0,1252.0,1.0,False,,,@9sajid9
"#IndianJokerMedia

Here are some reactions by Pakistani users over Indian media coverage of Karachi situation: https://t.co/kWGDlag25N",2020-10-23 11:04:14,en,,0.0,3.0,,Shaoib Albaloch,pakistan zindabad,950.0,724.0,36.0,37.0,0.0,False,,,@AlbalochShaoib
#IndianJokerMedia Fool Indian media is trying to hide their sins by spreading disinformation. https://t.co/0U4mNnGNzX,2020-10-23 11:04:07,en,,0.0,4.0,,Saad,🇵🇰,8523.0,1.0,39.0,93.0,0.0,False,,,@saadkhaan_1
"#IndianJokerMedia
Established Indian news channel CNN News 18 claimed that the army had taken over all police stations in Karachi.
@AK_3rd
@ThePakWarriors",2020-10-23 11:04:00,en,,1.0,1.0,,AK_2,Pakistan First❣️💕🇵🇰,1308.0,164.0,82.0,82.0,0.0,False,,,@AK_3rd
"#IndianJokerMedia
fake indian media
Indian user also created a new locality in Karachi just to spread the fake news.

@TeamPakWarrior
@patriot_ujii",2020-10-23 11:04:00,en,,0.0,6.0,,🇵🇰 اجالہ رضاء🍂,"Senior Deputy Head at  @teampakwarriors
biologist 
chemist 
art &craft 
support IK pakistan & army  😍😇✌
love to irritate my love ones ♡
true patriot😝",39493.0,12576.0,3229.0,3554.0,0.0,False,,,@patriot_ujii
"#IndianJokerMedia

The Pakistani Twitter community had a field day mocking and ridiculing Indian media after it was discovered that even established media outlets across the border had peddling fake news about an imaginary civil war in Karachi. 

@TeamPakWarrior
@patriot_ujii",2020-10-23 11:04:00,en,,1.0,16.0,,🇵🇰 اجالہ رضاء🍂,"Senior Deputy Head at  @teampakwarriors
biologist 
chemist 
art &craft 
support IK pakistan & army  😍😇✌
love to irritate my love ones ♡
true patriot😝",39493.0,12576.0,3229.0,3554.0,0.0,False,,,@patriot_ujii
"#IndianJokerMedia
Indian media ridiculed widely for outlandish stories about 'civil war' in Karachi

@TeamPakWarrior
@patriot_ujii",2020-10-23 11:04:00,en,,1.0,7.0,,🇵🇰 اجالہ رضاء🍂,"Senior Deputy Head at  @teampakwarriors
biologist 
chemist 
art &craft 
support IK pakistan & army  😍😇✌
love to irritate my love ones ♡
true patriot😝",39493.0,12576.0,3229.0,3554.0,0.0,False,,,@patriot_ujii
"#IndianJokerMedia

Established Indian news channel CNN News 18 claimed that the army had taken over all police stations in Karachi. 👇 https://t.co/yYEtZt0DnX",2020-10-23 11:04:00,en,,3.0,5.0,,Hina (Pakistan Zindabad),"❤Alhamdulillah for Everything❤

@TeamPakWarrior",55077.0,6593.0,3311.0,2671.0,2.0,False,,,@hina_hp
"In an abortive attempt to create diversion from Narendra Modi’s human rights abuses in Kashmir, Indian media went berserk by propagating fake news about a “civil war” like situation in Karachi
#IndianJokerMedia",2020-10-23 11:03:58,en,,0.0,1.0,,Jamshaid Chattha,|Supervisor @PatriotsOffice |Backup Account @TP_28P| https://t.co/YPAIgdiSfn,21246.0,6675.0,3789.0,3546.0,0.0,False,,,@economist_alii
#IndianJokerMedia Spreading misinformation is the oldest trick that Indian media has been following for years. They still think they can get away with it. https://t.co/ssiCSJpUM9,2020-10-23 11:03:43,en,,0.0,1.0,,Saad,🇵🇰,8523.0,1.0,39.0,93.0,0.0,False,,,@saadkhaan_1
"The Pakistani Twitter community had a field day mocking and ridiculing Indian media after it was discovered that even established media outlets across the border had been peddling fake news about an imaginary civil war in Karachi.
@economist_alii
#IndianJokerMedia",2020-10-23 11:03:35,en,,0.0,4.0,,Jamshaid Chattha,|Supervisor @PatriotsOffice |Backup Account @TP_28P| https://t.co/YPAIgdiSfn,21246.0,6675.0,3789.0,3546.0,0.0,False,,,@economist_alii
"#IndianJokerMedia
The Twitter community had a field day mocking and ridiculing Indian media after established media outlets across the border peddled fake news about an imaginary civil war in Karachi. 
@AK_3rd
@ThePakWarriors",2020-10-23 11:03:23,en,,3.0,3.0,,AK_2,Pakistan First❣️💕🇵🇰,1308.0,164.0,82.0,82.0,0.0,False,,,@AK_3rd
#IndianJokerMedia How many more jokes are we going to hear from Indian media? https://t.co/oTcgriVGB2,2020-10-23 11:03:21,en,,1.0,4.0,,Saad,🇵🇰,8523.0,1.0,39.0,93.0,0.0,False,,,@saadkhaan_1
"#IndianJokerMedia

the Indian media went berserk by propagating fake news about a “civil war” like situation in Karachi, 

@PK_Cheeti https://t.co/Hey5QKxlTO",2020-10-23 11:03:19,en,,5.0,20.0,,Capt Dua Baloch Hunter 🇵🇰,Alhamdulillah Muslim ☺️ I have green blood in my veins bcoz I am pakistani🇵🇰I Love Pak Army ❤️ My inspiration Imran Khan 😍 Cricket lover 🏏,46609.0,4871.0,5209.0,4941.0,2.0,False,,,@PK_Cheeti
#IndianJokerMedia It seems Indian media still thinks they can openly spread lies. https://t.co/siSgWFUg3W,2020-10-23 11:03:14,en,,1.0,3.0,,Saad,🇵🇰,8523.0,1.0,39.0,93.0,0.0,False,,,@saadkhaan_1
"#IndianJokerMedia

LAHORE   -   The Twitter community had a field day mocking and ridiculing Indian media after established media outlets across the border peddled fake news about an imaginary civil war in Karachi https://t.co/WluT01WLCp",2020-10-23 11:03:04,en,,1.0,3.0,,Shaoib Albaloch,pakistan zindabad,950.0,724.0,36.0,37.0,0.0,False,,,@AlbalochShaoib
