Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude,Author
"@BBCHindi 99% Indian media is a joke and anti democracy, anti poor , anti ppl. They are fake news fabricators and propagators. They are paving the path for the genocide of a particular community. India will be doomed just becoz of these media terrorists. @Ajaykumar00009 @watdehel",17-11-2020 02:20,en,,1,0,@BBCHindi,Be The Change,"|Zero tolerance to INJUSTICE| No justice ,No peace | if you want peace everywhere, fight for justice. Defeat Hate and Fear in 2020 |",30273,21407,999,693,14,FALSE,,,@fifthforce5
"RT @mgnayak5: Rogue RW’s Blaming Namo &amp;Motabhai saying not done anything for BJP Karyakartas,
Just see what Indian Media did to them &amp; they…",17-11-2020 02:16,en,,0,161,,Rajesh,Nation First | Patriotic | Hard Core Modi Fan | Engineer - DCE Alumni |,178267,389394,2515,760,0,FALSE,,,@rajesh_dce
"RT @rakeshfilm: And that’s why India is at number 142 (out of 180) on the World Press Freedom Index?!

Below Namibia, Latvia, Sudan, Burkin…",17-11-2020 02:15,en,,0,3,,Bremsstrahlung,The Importer Exporter. Retweeting or Liking tweets does NOT mean I agree with them.,241454,22424,351,368,41,FALSE,,,@bremsstrahlunng
"RT @rakeshfilm: And that’s why India is at number 142 (out of 180) on the World Press Freedom Index?!

Below Namibia, Latvia, Sudan, Burkin…",17-11-2020 02:15,en,,0,3,,Amruth jagtap,"Trolls welcomed, Sarcasm Pun intended. Sachin Tendulkar fan, love using Gifs in my tweets,Indian National Congress Supporter",18811,33609,408,220,0,FALSE,,,@Amruth_jagtap
"RT @mgnayak5: Rogue RW’s Blaming Namo &amp;Motabhai saying not done anything for BJP Karyakartas,
Just see what Indian Media did to them &amp; they…",17-11-2020 02:14,en,,0,161,,Himanshu Dev Sharma 🇮🇳,"A Hindu Nationalist, Entrepreneur, Educationalist, Writer, Story Teller, 1st Dan Black Belt in Karate..भारत माता की जय..गौ माता की जय..अटल जी अमर रहे !!",208183,157620,1708,849,43,FALSE,,,@himdevs
"RT @RMASindia: @jitendragoyalsv Apna Haq, Apni Ladai,
#LoanMafia
#OperationHaftaVasooli bandh 
#moratoriumextension is must 
Dear Indian me…",17-11-2020 02:14,en,,0,4,,deepak arora,,4274,4094,281,201,2,FALSE,,,@deepakarora2001
RT @nilotpalm3: Since 150 days - SSR justice HT in top 10 - more than 50 times it was number one - more than 100 times it was in top 3 stil…,17-11-2020 02:11,en,,0,180,,Roy P,,3238,2634,64,6,0,FALSE,,,@RoyP98922528
RT @nilotpalm3: Since 150 days - SSR justice HT in top 10 - more than 50 times it was number one - more than 100 times it was in top 3 stil…,17-11-2020 02:11,en,,0,180,,Diwakar -ISBP,"Lover Of Guru Randhawa Song
 Favourite Female Singer :- Shipra Goyal
 Favourite Actor :- Sushant Singh Rajput
My Inspiration ❤️ MS Dhoni 
  PARMISH verma Looks",5985,7393,28,27,0,FALSE,,,@Diwakar80954637
RT @nilotpalm3: Since 150 days - SSR justice HT in top 10 - more than 50 times it was number one - more than 100 times it was in top 3 stil…,17-11-2020 02:09,en,,0,180,,Yogi,Dreams.. #SSR,770,784,35,6,0,FALSE,,,@Yogi67915299
"RT @ShaanIrfan05: Indian Media Is Islamophobic

Paas It On.
#JusticeForGulnaz",17-11-2020 02:09,en,,0,92,,Arman Khilji,,7134,3094,285,244,0,FALSE,,,@khilji_arman
RT @nilotpalm3: Since 150 days - SSR justice HT in top 10 - more than 50 times it was number one - more than 100 times it was in top 3 stil…,17-11-2020 02:06,en,,0,180,,🇮🇳🚩ॐ۝꧁༒ཌ *˙·٠•● MAHAKAL ●•٠·˙* ད༒꧂۝ॐ🚩🇮🇳,"PROUD 🇮🇳

Photon in a double-slit 💥

proud Hindu 🚩",10784,15697,1079,664,0,FALSE,,,@itsomsarraf
"RT @ShaanIrfan05: Indian Media Is Islamophobic

Paas It On.
#JusticeForGulnaz",17-11-2020 02:06,en,,0,92,,Aftab Nazim,"The biggest Fan of the mega star & Bollywood king @iamsrk. (Engineer_ M.E)
follow  💯 %= unfollow 💯%
https://t.co/ahcLIXjHcc",67871,21459,2294,2210,0,FALSE,,,@AftabNazim786
"RT @mgnayak5: Rogue RW’s Blaming Namo &amp;Motabhai saying not done anything for BJP Karyakartas,
Just see what Indian Media did to them &amp; they…",17-11-2020 02:01,en,,0,161,,Apt-witty v7,alterego2 an extremely ordinary Bharatiya... an extreme altered verse-on... in de Commentaries,4827,4921,138,108,0,FALSE,,,@aptweets5
RT @nilotpalm3: Since 150 days - SSR justice HT in top 10 - more than 50 times it was number one - more than 100 times it was in top 3 stil…,17-11-2020 01:57,en,,0,180,,Jahnavi 🦋,life is beautiful 🦋🦋 Live Laugh Love ❤️,28117,30362,187,343,0,FALSE,,,@Jahnavi04223866
"RT @mgnayak5: Rogue RW’s Blaming Namo &amp;Motabhai saying not done anything for BJP Karyakartas,
Just see what Indian Media did to them &amp; they…",17-11-2020 01:55,en,,0,161,,A Naik,Homo Sapien,80,249,306,3,0,FALSE,,,@ANaik13081949
RT @nilotpalm3: Since 150 days - SSR justice HT in top 10 - more than 50 times it was number one - more than 100 times it was in top 3 stil…,17-11-2020 01:54,en,,0,180,,Shree,,3472,119,24,6,0,FALSE,,,@Shree08413128
Its Clearly shows That indian Media is completely against Muslim #JusticeForGulnaz,17-11-2020 01:53,en,,1,1,@GaziS80217748,GAZI -E-DACCAN,"alhamdulila for every thing 💚

pumchar wale ka beta 😎",3986,4420,1181,355,0,FALSE,,,@GaziS80217748
"Yesterday, the #Gulnaz case was taken up on social media throughout the day so that the matter could come in the eyes of the country and the victims and their families could get immediate justice
But
Whatsoever way Muslims are oppressed and Indian media is silent",17-11-2020 01:53,en,,2,1,,GAZI -E-DACCAN,"alhamdulila for every thing 💚

pumchar wale ka beta 😎",3986,4420,1181,355,0,FALSE,,,@GaziS80217748
Indian media severely compromised. Pure evil. @sardesairajdeep @rahulkanwal @BDUTT @GargiRawat @sagarikaghose @PrannoyRoyNDTV @virsanghvi all will have a special place reserved for them in ... https://t.co/hozbZNdVWs,17-11-2020 01:53,en,,1,0,,Koushik Sarkar,,39742,36608,503,591,0,FALSE,,,@skoushik351
"And that’s why India is at number 142 (out of 180) on the World Press Freedom Index?!

Below Namibia, Latvia, Sudan, Burkina Faso, Bosnia, Liberia, Kyrgyzstan, Nepal and even Afghanistan.

Indian media landscape is special, thanks to #DarbariTVanchors #SarkariScribes #GodiMedia! https://t.co/8r2ODUF3ei",17-11-2020 01:50,en,,6,3,,Rakesh Sharma,"(Sabbatical. Recuperating. Here on ‘good days’). Tweets mostly for fun, by a ‘serious’ filmmaker. Watch/ Download Final Solution - https://t.co/ttwtcJ8ggR.",27619,18658,291,17585,64,TRUE,,,@rakeshfilm
"RT @mgnayak5: Rogue RW’s Blaming Namo &amp;Motabhai saying not done anything for BJP Karyakartas,
Just see what Indian Media did to them &amp; they…",17-11-2020 01:48,en,,0,161,,Swarup,,25818,22913,283,129,5,FALSE,,,@swarup16
"RT @ShaanIrfan05: Indian Media Is Islamophobic

Paas It On.
#JusticeForGulnaz",17-11-2020 01:45,en,,0,92,,Zakera,only peace,6425,13454,1883,867,0,FALSE,,,@Zakera58056028
RT @nilotpalm3: Since 150 days - SSR justice HT in top 10 - more than 50 times it was number one - more than 100 times it was in top 3 stil…,17-11-2020 01:45,en,,0,180,,@itsANU🦋,"Photon in a double -slit💥

#justiceforssr Mission

#not_a_bot😏",16803,7922,417,385,0,FALSE,,,@SarwarAnu
"RT @mgnayak5: Rogue RW’s Blaming Namo &amp;Motabhai saying not done anything for BJP Karyakartas,
Just see what Indian Media did to them &amp; they…",17-11-2020 01:41,en,,0,161,,Ani Raje,,20685,37395,449,205,0,FALSE,,,@AniruddhaRaje1
"RT @mgnayak5: Rogue RW’s Blaming Namo &amp;Motabhai saying not done anything for BJP Karyakartas,
Just see what Indian Media did to them &amp; they…",17-11-2020 01:39,en,,0,161,,PatelKjignesh,,11537,26546,210,98,0,FALSE,,,@PKjignesh
"RT @ShaanIrfan05: Indian Media Is Islamophobic

Paas It On.
#JusticeForGulnaz",17-11-2020 01:39,en,,0,92,,Azmatulla khan,,4983,683,157,34,0,FALSE,,,@khan_azmatulla
"#DNASpecial | Evolution of Indian media from pre-Independent era to present times

@sudhirchaudhary 

https://t.co/4Lx0eovJJI",17-11-2020 01:38,en,,7,0,,DNA,"Follow us for news, photos, videos and the latest trends from India and around the world. http://t.co/IZXefx3rSt",595575,89,367,2203428,3418,TRUE,,,@dna
RT @nilotpalm3: Since 150 days - SSR justice HT in top 10 - more than 50 times it was number one - more than 100 times it was in top 3 stil…,17-11-2020 01:37,en,,0,180,,🦋 FlowinWidLyf 🦋,"Floating thru existence while enjoying movies, music n other random stuff😋 My cover photo has d man I adore n love since 1995 #Rajinikanth. Also an #SSRWarrior",19272,44254,1929,507,0,FALSE,,,@whozdcreator
"RT @mgnayak5: Rogue RW’s Blaming Namo &amp;Motabhai saying not done anything for BJP Karyakartas,
Just see what Indian Media did to them &amp; they…",17-11-2020 01:32,en,,0,161,,Ranjan - Nation First 🇮🇳 |,From Indus Civilization . Indic Culture . India . Hindustan . Nation First . 🚩🕉,297,1357,59,6,0,FALSE,,,@Ranjan18424222
"RT @mgnayak5: Rogue RW’s Blaming Namo &amp;Motabhai saying not done anything for BJP Karyakartas,
Just see what Indian Media did to them &amp; they…",17-11-2020 01:32,en,,0,161,,आदिवराह जितेंद्र,"Evolutionary against  Slavery  हिन्दूराही (no left and not right ), फिर एक नचिकेता,",15002,57517,745,282,0,FALSE,,,@JITENDR07744521
"RT @ShaanIrfan05: Indian Media Is Islamophobic

Paas It On.
#JusticeForGulnaz",17-11-2020 01:31,en,,0,92,,Aazad Patel,Don't be afraid to say the right thing,2735,16559,1423,678,0,FALSE,,,@AazadP
RT @nilotpalm3: Since 150 days - SSR justice HT in top 10 - more than 50 times it was number one - more than 100 times it was in top 3 stil…,17-11-2020 01:31,en,,0,180,,SA,Truth Love Compassion,17717,15334,120,145,0,FALSE,,,@sneha46150538
"RT @ShaanIrfan05: Indian Media Is Islamophobic

Paas It On.
#JusticeForGulnaz",17-11-2020 01:30,en,,0,92,,دلثــــــــــاداہــمــــــــــد,Indian #Muslim #Social Activist #Student Book #Lover Poet & Critic  #MyDream I Want To Make My Personality #Innocent #Honest & #Responsible Love U #MyFamily,17379,23567,1904,895,0,FALSE,,,@dilshad_ahmad__
RT @nilotpalm3: Since 150 days - SSR justice HT in top 10 - more than 50 times it was number one - more than 100 times it was in top 3 stil…,17-11-2020 01:30,en,,0,180,,SSRian,created twitter...just to fight for SSR🥰,16448,11345,518,476,0,FALSE,,,@SSRian1234
"Indian Media Is Islamophobic.

Paas It On.

#JusticeForGulnaz https://t.co/MIU3kCs8x0",17-11-2020 01:28,en,,1,0,,Abdul Raziq عبدالرازق,"Unapologetic Muslim || Student of DAVV || Secretary, Founder @MarkazGroupKGN & @BloodDonorsKGN || Instagram: https://t.co/THyMejbVFQ",10311,17852,444,601,0,FALSE,,,@ARSheikhKGN
"RT @mgnayak5: Rogue RW’s Blaming Namo &amp;Motabhai saying not done anything for BJP Karyakartas,
Just see what Indian Media did to them &amp; they…",17-11-2020 01:28,en,,0,161,,Peacock,,173367,162631,2378,2512,1,FALSE,,,@Peacock_123456
"RT @mgnayak5: Rogue RW’s Blaming Namo &amp;Motabhai saying not done anything for BJP Karyakartas,
Just see what Indian Media did to them &amp; they…",17-11-2020 01:27,en,,0,161,,Harish,,13391,3973,451,113,0,FALSE,,,@harish3912
"RT @mgnayak5: Rogue RW’s Blaming Namo &amp;Motabhai saying not done anything for BJP Karyakartas,
Just see what Indian Media did to them &amp; they…",17-11-2020 01:27,en,,0,161,,Vicky Jain,"Nationalist, A very proud bhakt",17687,8900,152,113,0,FALSE,,,@VickyJa90882908
"RT @mgnayak5: Rogue RW’s Blaming Namo &amp;Motabhai saying not done anything for BJP Karyakartas,
Just see what Indian Media did to them &amp; they…",17-11-2020 01:25,en,,0,161,,Tnpalli,,39586,42242,395,75,0,FALSE,,,@tnpalli
"@RajivMessage A great news Sir! Also pl watch how Mary rides into temple on Mary Millben! Indian media are gaga with her!

https://t.co/X98DU49gox",17-11-2020 01:20,en,,1,0,@RajivMessage,Palani Swamy,"Firm believer in :- Universal Brotherhood, Humanism",807,401,430,46,2,FALSE,,,@swaqaz
RT @RatanSharda55: The PFI appears to be a perfect match for the IHH as both organizations have been implicated in terrorism. According to…,17-11-2020 01:19,en,,0,53,,V S,"Mera Bharat Mahaan. Choice or Chance, choice is yours, but not the Outcome. Good Luck.",194471,601,633,648,23,FALSE,,,@RajuVegesena
"RT @thecaravanindia: Archives | It is horrifying that Amit Shah is now the home minister, responsible for maintaining domestic peace. Besid…",17-11-2020 01:17,en,,0,14,,Ravi Kant/रवि कांत/ਰਵੀ ਕਾਂਤ,,4688,105282,727,378,0,FALSE,,,@ravikaant
"RT @ShaanIrfan05: Indian Media Is Islamophobic

Paas It On.
#JusticeForGulnaz",17-11-2020 01:17,en,,0,92,,Ayyub Khan Samadi,Teacher,1615,899,1106,922,0,FALSE,,,@AyyubSamadi
"RT @mgnayak5: Rogue RW’s Blaming Namo &amp;Motabhai saying not done anything for BJP Karyakartas,
Just see what Indian Media did to them &amp; they…",17-11-2020 01:14,en,,0,161,,Manoj Kulkarni **India First**Nation First**,"Manoj Kulkari--Software Sales Speci                                                  
Believes in Almighty Lord Jai Sri Ram***  
Jai Sri Ram Jai Sri Ram Jai....",124453,244778,4252,2480,0,FALSE,,,@manojgokak
RT @nilotpalm3: Since 150 days - SSR justice HT in top 10 - more than 50 times it was number one - more than 100 times it was in top 3 stil…,17-11-2020 01:14,en,,0,180,,Krati🌼,"जय श्री राम 🙏
Justice delayed is Justice denied 💔
#सनातनधर्मी #ProudIndian
Here for Hinduism and SSR❤️
#सत्यमेवजयते",691,2886,44,18,0,FALSE,,,@82Krati
"RT @mgnayak5: Rogue RW’s Blaming Namo &amp;Motabhai saying not done anything for BJP Karyakartas,
Just see what Indian Media did to them &amp; they…",17-11-2020 01:14,en,,0,161,,JP 🇮🇳,Love my country..hate anti nationals..RTs are nt endorsements..on my own !! Followed By My Faith n Our PM,311741,177550,2162,3658,6,FALSE,,,@JPulasaria
RT @Chris_Levesque_: The Indian Media is Blaming Muslims for the Coronavirus Pandemic - Public Seminar https://t.co/YnTWsBTZmw,17-11-2020 01:13,en,,0,1,,Torquemada's Kat 😺🚨🔥🌎🔥,"An unauthorized, unofficial view of war, politics and life from beyond Socrates' knee

--Better to reign in Hell, than serve in Heav'n.",257938,105556,2428,1355,56,FALSE,,,@Kat_Missouri
RT @nilotpalm3: Since 150 days - SSR justice HT in top 10 - more than 50 times it was number one - more than 100 times it was in top 3 stil…,17-11-2020 01:12,en,,0,180,,Sahil Bhandari,,13031,11587,488,286,0,FALSE,,,@SaHiL__bhandari
"RT @mgnayak5: Rogue RW’s Blaming Namo &amp;Motabhai saying not done anything for BJP Karyakartas,
Just see what Indian Media did to them &amp; they…",17-11-2020 01:10,en,,0,161,,Poesy_Me,Pinnacle is that which hails truth and not that which hails ego| Love @narendramodi| NaMo Namah| Trolls=Block| No DM|,18865,18886,254,1384,2,FALSE,,,@Poesy_Me
"Replug | For the last five years, the English mainstream media and many intellectuals have not only helped to whitewash bigotry, but also to scrub Modi’s failures and missteps out of the public discourse.

@mitalisaran writes: https://t.co/v1srt7gy2a

#NationalPressDay https://t.co/pMra5pM0Fb",17-11-2020 01:09,en,,0,0,,Welfare Party of India Maharashtra  ویلفیئر پارٹی,"WPI aims at realizing value based welfare state governed by principles of Justice Freedom, Genuine opposition
 सत्ता में साझेदारी",15396,36092,848,2166,3,FALSE,,,@wpimaharashtra
"RT @mgnayak5: Rogue RW’s Blaming Namo &amp;Motabhai saying not done anything for BJP Karyakartas,
Just see what Indian Media did to them &amp; they…",17-11-2020 01:07,en,,0,161,,आर्य🖊️,🕉️ || HINDU || ARYA 🚩,8596,10084,617,211,0,FALSE,,,@arya_MODIfied
"RT @mgnayak5: Rogue RW’s Blaming Namo &amp;Motabhai saying not done anything for BJP Karyakartas,
Just see what Indian Media did to them &amp; they…",17-11-2020 01:06,en,,0,161,,Suresh Kumar Sharma,,97415,172850,1082,613,19,FALSE,,,@SureshForCAA
Typical story of Indian Media!!! https://t.co/lhI6IAO3vS,17-11-2020 01:05,en,,0,0,,آصف Asif,Professionally a Medical Research Scientist - Associate Director Medical Research,154908,103566,3733,7199,67,FALSE,,,@Asif_DrMed
The Indian Media is Blaming Muslims for the Coronavirus Pandemic - Public Seminar https://t.co/YnTWsBTZmw,17-11-2020 01:05,en,,1,1,,Chris Levesque,"PhD in 20th century military history, adjunct professor, academic librarian. Focus on atrocities in Vietnam, Cold War culture, & religion. Blocked by Seb Gorka",132439,345961,1842,2711,155,FALSE,,,@Chris_Levesque_
RT @nilotpalm3: Since 150 days - SSR justice HT in top 10 - more than 50 times it was number one - more than 100 times it was in top 3 stil…,17-11-2020 01:04,en,,0,180,,SHERIN 🇺🇸 #JusticeForSushantSinghRajput,,47583,27694,1048,761,0,FALSE,,,@SHERIN39037764
"RT @mgnayak5: Rogue RW’s Blaming Namo &amp;Motabhai saying not done anything for BJP Karyakartas,
Just see what Indian Media did to them &amp; they…",17-11-2020 01:04,en,,0,161,,Invincible_Oden,"#SaveAnimals #Saffron #NarendraModiSupporter #ISupportCAA #ISupportNRC #ProudHindu #Hinduism #JaiShreeRam #VandeMatram
#BharatMaataKiJai",14437,24953,1917,191,1,FALSE,,,@invincible_oden
